id,group
239600,B
239603,A
239612,B
239616,B
239626,B
239682,B
239696,B
239868,B
239869,B
240016,A
240032,A
240035,B
240049,A
240090,B
240102,B
240130,A
240160,B
240205,B
240229,A
240335,A
240341,A
240342,A
240343,B
240348,A
240351,B
240370,A
240376,A
240393,B
240396,B
240465,A
240467,A
240473,A
240477,A
240478,B
240487,A
240488,A
240490,A
240495,B
240496,B
240501,A
240505,B
240510,A
240516,A
240521,B
240612,B
240613,B
240839,B
240841,A
240843,B
240855,A
240865,B
240869,A
240871,B
240997,A
241006,A
241010,B
241055,A
241058,B
241060,A
241061,A
241064,A
241069,A
241070,B
241079,A
241093,B
241103,B
241112,A
241142,B
241145,B
241148,B
241151,A
241167,A
241182,B
241183,B
241191,B
241242,A
241258,B
241284,A
241309,A
241450,A
241466,B
241618,A
241623,A
241822,B
241844,A
241856,A
241862,A
241863,B
241891,B
241893,A
241896,B
241927,B
242054,A
242143,B
242158,B
242161,B
242162,A
242169,B
242172,B
242175,A
242179,A
242181,A
242183,A
242297,B
242298,A
242312,A
242366,B
242369,A
242372,B
242374,A
242384,A
242392,A
242402,A
242404,A
242407,B
242418,B
242419,A
242532,B
242535,B
242541,B
242560,A
242562,A
242582,A
242588,B
242600,B
242623,A
242626,A
242644,B
242681,B
242771,B
242776,B
242813,A
242826,B
242837,B
242844,A
242848,B
242870,B
242872,A
243038,B
243047,B
243050,B
243053,A
243054,A
243056,B
243061,A
243062,B
243067,B
243163,A
243205,B
243208,B
243212,A
243215,B
243216,B
243218,B
243223,B
243237,A
243240,B
243243,B
243514,B
243518,B
243519,A
243525,B
243532,A
243533,A
243534,A
243535,B
243536,B
243560,B
243574,B
243577,B
243580,B
243614,A
243615,A
243641,A
243642,B
243643,B
243865,A
243867,A
243900,B
243901,A
243924,B
243926,B
243930,A
243933,A
243946,B
243947,B
243954,B
243956,B
244049,A
244064,B
244075,B
244090,B
244108,A
244153,B
244159,B
244212,A
244213,A
244224,B
244304,A
244352,A
244430,A
244442,B
244457,B
244485,B
244489,A
244539,B
244551,B
244781,B
244991,B
245008,A
245015,B
245016,A
245047,B
245075,A
245085,A
245102,A
245303,B
245585,A
245587,B
245643,A
245666,A
245849,B
245854,A
245856,A
245858,B
245871,A
245887,A
245889,A
245943,B
246086,B
246157,B
246160,B
246162,A
246180,A
246202,B
246240,A
246245,A
246259,A
246262,A
246264,B
246267,A
246274,B
246280,A
246385,B
246397,A
246427,A
246429,B
246431,B
246435,A
246487,A
246488,A
246505,A
246520,A
246588,A
246609,A
246626,A
246627,B
246628,B
246631,B
246638,A
246655,A
246883,B
246908,A
246913,A
246925,B
246985,B
246986,B
247009,A
247021,A
247087,B
247107,A
247111,B
247125,B
247126,B
247127,A
247130,A
247133,B
247139,B
247188,B
247194,A
247226,A
247246,B
247249,B
247253,B
247257,A
247273,B
247301,B
247303,B
247304,A
247308,A
247468,B
247483,A
247585,A
247587,B
247597,A
247605,B
247613,A
247618,B
247687,B
247693,A
247727,A
247738,A
247771,A
247791,B
247805,B
247808,A
247809,A
247812,A
247814,B
247816,A
247817,B
247820,B
247821,B
247825,A
247826,B
247827,A
247848,A
247877,B
247888,B
247907,A
247910,A
247917,A
247923,A
248054,A
248328,A
248331,A
248332,B
248333,B
248335,B
248340,A
248349,B
248353,B
248354,B
248355,B
248356,B
248359,B
248361,A
248366,B
248369,B
248370,B
248374,B
248378,A
248459,A
248540,B
248555,B
248559,B
248586,A
248596,A
248612,B
248617,B
248621,B
248635,A
248748,B
248784,A
248791,B
248798,A
248800,A
248804,B
248823,B
248824,A
248825,B
248826,A
248828,A
248830,A
248832,A
248838,B
248843,A
248845,A
248873,B
248954,A
248969,B
248983,A
248987,B
249078,A
249151,A
249231,A
249286,A
249343,A
249371,B
249380,B
249420,B
249520,B
249582,A
249607,A
249726,A
249734,A
249735,B
249885,B
249900,A
249905,A
249908,B
249951,B
249992,A
249996,B
250000,B
250014,A
250034,A
250036,B
250071,B
250083,B
250089,A
250139,A
250147,B
250169,B
250185,A
250194,B
250196,B
250227,B
250334,B
250430,B
250481,A
250504,B
250575,A
250614,B
250616,A
250619,B
250624,A
250631,A
250869,A
251032,A
251038,B
251047,B
251158,B
251159,A
251161,A
251270,A
251311,A
251393,B
251412,A
251435,A
251436,A
251438,A
251517,B
251524,B
251533,A
251543,A
251545,A
251552,A
251559,A
251561,B
251564,B
251660,B
251674,A
251675,A
251678,B
251680,B
251683,B
251684,A
251693,B
251705,A
251722,B
251862,B
251866,B
251869,A
251871,B
251891,A
251941,A
251945,A
251948,B
251993,A
252004,A
252241,B
252266,A
252279,B
252283,A
252305,A
252312,B
252358,A
252403,A
252442,B
252449,B
252483,B
252489,A
252577,A
252580,B
252616,B
252718,B
252719,B
252728,B
252761,A
252767,A
252773,B
252776,A
252799,A
252811,B
252988,B
252999,A
253056,A
253067,A
253070,B
253115,B
253118,A
253124,A
253134,B
253143,A
253170,B
253198,B
253253,A
253281,B
253282,A
253286,A
253291,B
253295,A
253308,B
253312,B
253315,A
253371,A
253423,A
253552,A
253554,A
253590,A
253598,A
253611,B
253613,B
253614,B
253632,A
253640,A
253641,B
253664,A
253719,A
253722,B
253724,B
253726,B
253749,A
253806,B
253810,B
253855,B
253934,B
254124,B
254132,B
254256,A
254259,B
254266,B
254269,B
254273,A
254282,A
254425,B
254426,B
254428,B
254438,B
254544,B
254625,B
254644,B
254678,B
254692,B
254818,A
254823,A
255078,B
255080,A
255081,A
255095,A
255115,A
255117,A
255118,A
255285,B
255294,B
255337,A
255423,A
255434,B
255449,A
255457,B
255467,B
255495,B
255507,A
255530,B
255541,A
255542,B
255546,B
255549,A
255554,A
255557,A
255560,B
255561,A
255565,B
255567,A
255568,B
255572,B
255583,B
255585,B
255586,A
255587,A
255667,B
255679,A
255710,A
255818,A
255832,A
255839,A
255869,B
255910,A
255925,B
255926,A
255933,B
255955,A
255958,B
255993,B
256022,A
256031,B
256058,B
256062,B
256064,B
256065,A
256066,B
256071,A
256113,A
256119,B
256183,A
256197,B
256201,B
256203,B
256207,B
256212,A
256216,A
256219,A
256223,A
256224,A
256230,A
256234,B
256294,B
256317,A
256669,B
256730,A
256755,A
256775,B
256780,B
256806,B
256814,A
256817,B
256847,B
256849,B
256857,B
256862,B
256879,B
256880,B
256886,B
256891,B
256894,A
256903,B
256926,A
256951,A
256974,B
256977,B
257145,B
257150,A
257151,B
257161,A
257175,B
257181,B
257189,B
257208,B
257242,B
257244,B
257248,A
257255,A
257260,B
257262,B
257269,A
257272,B
257279,A
257281,B
257283,B
257284,B
257288,B
257301,A
257375,A
257384,B
257398,B
257505,A
257511,B
257552,A
257571,B
257579,B
257586,A
257633,A
257641,B
257680,B
257767,B
257800,B
257816,B
257823,B
257842,B
257845,A
257848,A
257868,A
257880,B
257903,A
257913,B
257931,B
257944,B
257973,A
257982,A
257995,A
258010,A
258015,A
258069,B
258100,B
258196,B
258199,B
258228,A
258242,B
258271,B
258283,A
258326,B
258341,A
258349,B
258355,B
258361,A
258362,B
258365,B
258370,B
258375,A
258387,B
258392,A
258403,A
258466,A
258493,B
258499,B
258502,B
258514,B
258515,A
258530,A
258569,A
258580,A
258619,A
258621,A
258622,A
258646,A
258701,A
258735,A
258761,B
258911,B
258927,B
258935,A
258950,A
258960,B
258965,A
258972,A
259008,A
259084,A
259088,A
259089,A
259128,B
259129,A
259142,A
259145,B
259148,A
259164,A
259166,B
259218,A
259246,A
259265,A
259335,A
259353,B
259450,B
259460,A
259464,B
259497,B
259500,A
259504,B
259552,A
259566,A
259572,A
259596,A
259606,A
259612,B
259776,A
259835,A
259863,A
259865,B
259915,B
260061,B
260073,B
260104,B
260127,A
260129,B
260137,B
260138,B
260145,B
260196,A
260225,A
260237,A
260251,B
260259,A
260270,A
260277,B
260285,A
260294,B
260302,A
260320,A
260331,A
260348,B
260459,A
260508,A
260530,B
260532,A
260540,B
260542,B
260760,A
260763,B
260812,A
260815,B
260817,A
260818,B
260835,A
260900,B
260901,A
260902,A
260911,A
260913,A
260915,B
260921,A
260937,B
260956,B
260965,B
260969,A
260970,A
260975,B
260978,A
260979,A
260981,B
260986,B
260998,B
261078,A
261111,B
261121,A
261123,A
261147,B
261264,A
261270,A
261272,A
261473,B
261508,B
261511,B
261519,B
261523,A
261526,A
261659,A
261664,A
261666,A
261682,B
261722,A
261734,A
261735,A
261802,A
261804,B
261810,A
261817,A
261829,B
261918,A
261974,A
261982,A
261988,B
261990,B
261996,B
262012,A
262013,B
262019,A
262020,A
262021,A
262026,A
262037,B
262041,B
262044,B
262051,B
262054,B
262056,A
262061,A
262079,B
262098,A
262100,B
262102,A
262104,A
262197,A
262229,A
262285,A
262327,B
262341,A
262342,B
262348,A
262366,A
262370,A
262380,B
262384,A
262387,B
262389,A
262429,B
262447,A
262452,B
262461,B
262475,B
262476,A
262515,A
262517,A
262529,B
262599,B
262643,B
262690,A
262692,A
262700,A
262704,B
262711,B
262847,B
262851,A
262857,B
262863,B
262867,A
262882,B
262898,B
262914,B
263013,B
263021,A
263055,A
263066,B
263080,A
263099,B
263110,B
263137,B
263173,B
263214,A
263234,A
263250,A
263255,A
263313,A
263316,A
263329,B
263357,B
263363,A
263369,A
263379,B
263388,A
263394,A
263398,A
263400,B
263427,A
263454,B
263456,A
263464,B
263471,A
263474,A
263510,B
263532,B
263539,B
263564,B
263567,B
263570,B
263574,B
263773,A
263800,A
263824,A
263836,B
263842,A
263843,A
263850,B
263879,B
263882,B
263884,A
263887,B
264138,A
264144,A
264147,A
264158,A
264183,A
264189,B
264215,A
264245,B
264246,B
264247,A
264259,A
264324,A
264351,B
264359,A
264366,A
264367,A
264371,B
264378,B
264380,A
264384,B
264387,B
264443,B
264452,B
264457,B
264470,B
264473,B
264484,A
264500,A
264502,A
264620,B
264624,B
264642,A
264654,B
264671,A
264714,A
264715,B
264718,A
264721,A
264737,B
264818,B
264823,A
264830,B
264841,B
264894,A
264959,A
264991,B
264993,A
265012,B
265017,B
265018,B
265021,A
265031,B
265052,A
265053,A
265067,A
265073,A
265077,B
265078,A
265081,A
265159,B
265214,A
265218,B
265228,A
265283,B
265284,B
265285,A
265292,A
265295,A
265296,B
265299,A
265303,A
265312,A
265342,A
265360,A
265367,B
265395,A
265423,A
265427,B
265428,B
265430,A
265479,A
265536,A
265553,B
265560,A
265562,B
265570,B
265615,B
265652,A
265654,A
265658,A
265664,A
265665,B
265674,B
265675,B
265677,B
265849,A
265861,A
265871,A
265874,B
266025,B
266239,B
266256,A
266268,A
266273,B
266275,A
266278,B
266282,B
266283,B
266285,A
266286,A
266288,A
266293,A
266294,A
266296,B
266297,B
266317,A
266326,A
266327,A
266328,A
266341,B
266357,A
266361,A
266374,A
266428,B
266436,B
266444,A
266513,B
266532,B
266557,B
266595,A
266631,B
266658,B
266680,B
266730,B
266774,B
266793,A
266800,B
266824,B
266852,B
266866,A
267062,B
267068,B
267074,A
267090,B
267267,B
267299,B
267362,A
267364,A
267366,B
267368,A
267378,B
267382,A
267384,B
267388,A
267390,B
267428,A
267448,A
267541,A
267542,A
267554,B
267607,B
267612,A
267629,B
267689,A
267690,B
267698,B
267702,B
267710,A
267752,B
267776,A
267785,B
267821,A
267838,B
267918,B
267942,B
268035,A
268054,B
268057,A
268059,B
268064,A
268283,A
268291,B
268323,A
268432,A
268434,A
268438,A
268444,B
268445,B
268447,A
268455,A
268483,A
268768,A
268816,B
268872,B
268895,A
269086,A
269096,A
269193,B
269194,B
269245,A
269246,A
269250,B
269281,B
269349,A
269385,A
269572,A
269575,B
269665,A
269672,A
269673,B
269810,A
269815,B
269822,A
269831,A
269838,B
270010,A
270025,B
270193,B
270234,A
270236,B
270305,A
270322,B
270469,A
270481,B
270519,A
270544,A
270547,B
270550,B
270551,A
270620,A
270733,B
270739,B
270740,A
270747,A
270905,A
270906,B
270918,A
270942,A
270970,B
270990,A
271006,A
271020,A
271131,A
271132,A
271134,B
271135,A
271137,B
271143,B
271145,B
271146,A
271150,A
271154,A
271189,A
271264,A
271276,B
271289,A
271290,A
271296,A
271301,B
271309,A
271312,B
271315,A
271322,B
271335,B
271376,A
271391,A
271394,A
271395,A
271399,B
271402,B
271404,B
271412,B
271414,A
271423,A
271429,B
271442,A
271445,B
271449,A
271450,A
271452,B
271455,A
271457,B
271464,B
271467,B
271525,B
271626,B
271652,B
271661,A
271673,A
271686,B
271688,A
271691,A
271694,A
271711,B
271717,B
271727,A
271733,B
271747,B
271761,B
271778,B
271779,B
271784,A
271788,B
271791,A
271794,B
271810,B
271863,A
271939,A
272178,B
272181,A
272190,B
272194,A
272199,A
272225,B
272231,B
272258,B
272271,A
272280,B
272367,B
272372,B
272377,B
272380,B
272388,A
272392,A
272394,B
272499,A
272512,B
272534,A
272539,B
272569,B
272613,A
272656,A
272662,A
272667,B
272669,B
272676,A
272681,B
272698,A
272719,A
272739,B
272743,A
272746,A
272756,A
272762,A
272768,A
272772,A
272776,B
272785,A
272821,B
272828,A
272833,A
272840,B
272853,B
272890,A
272905,B
272908,B
272913,B
272916,B
272931,A
272946,A
272959,B
272963,A
272974,B
273006,A
273010,A
273057,B
273061,A
273091,B
273100,B
273102,B
273103,B
273181,B
273193,B
273204,B
273206,A
273212,A
273216,A
273218,A
273228,B
273233,B
273248,B
273255,A
273274,B
273280,A
273281,B
273407,B
273446,A
273447,A
273474,A
273488,B
273490,B
273503,B
273509,A
273510,A
273528,B
273531,B
273533,A
273539,A
273541,B
273543,A
273546,A
273552,A
273601,B
273609,B
273621,B
273625,B
273638,B
273668,A
273759,B
273985,A
274020,B
274034,A
274047,A
274065,A
274067,A
274086,A
274111,A
274150,B
274154,A
274156,B
274161,B
274165,B
274173,B
274175,B
274192,A
274193,A
274213,A
274281,B
274328,B
274342,A
274344,A
274350,B
274351,A
274352,B
274360,B
274361,B
274464,B
274497,B
274505,A
274517,B
274529,B
274552,A
274554,A
274560,A
274577,A
274580,B
274581,B
274600,A
274607,A
274658,B
274778,A
274785,A
274788,B
274799,B
274801,A
274860,A
274906,A
274962,B
274964,B
274983,A
274985,B
274990,B
275036,A
275055,A
275056,B
275061,A
275064,A
275072,B
275075,B
275078,B
275103,B
275106,B
275113,A
275142,B
275148,A
275152,A
275153,B
275156,B
275189,A
275261,B
275263,A
275265,A
275269,A
275275,B
275276,B
275279,A
275280,B
275304,A
275312,B
275353,A
275374,A
275388,B
275427,A
275465,A
275466,B
275467,B
275474,A
275657,A
275683,A
275684,B
275687,A
275816,B
275818,B
275820,A
275833,A
275847,A
275849,A
275853,B
275858,A
275904,A
275913,B
275921,A
275937,B
275947,A
276262,B
276317,B
276391,B
276406,B
276545,A
276549,A
276558,B
276559,B
276572,A
276573,A
276575,A
276599,A
276613,A
276618,B
276630,A
276631,A
276632,B
276634,B
276642,B
276656,B
276750,A
277220,B
277318,B
277491,A
277493,B
277495,B
277500,A
277577,A
277604,A
277702,A
277712,A
277748,B
277811,A
277910,B
277916,B
277974,B
277989,B
277993,A
278057,A
278139,B
278151,B
278165,B
278175,A
278187,B
278200,A
278217,B
278222,B
278238,A
278304,B
278309,A
278365,A
278477,B
278479,B
278480,B
278482,B
278508,A
278509,B
278563,B
278565,A
278636,B
278651,A
278657,B
278658,A
278664,A
278668,A
278673,B
278681,A
278687,A
278688,B
278695,B
278710,A
278731,A
278742,A
278777,A
278787,B
278789,B
278794,B
278796,A
278904,B
278921,B
278923,B
278929,B
278976,B
279013,B
279021,A
279025,B
279191,B
279254,B
279259,A
279263,B
279324,B
279329,A
279340,A
279342,B
279384,B
279396,B
279403,A
279407,B
279413,A
279414,A
279422,A
279423,A
279429,A
279431,A
279432,A
279434,A
279447,B
279450,A
279451,A
279460,B
279469,A
279473,B
279481,A
279487,A
279610,B
279622,B
279672,B
279718,B
279720,B
279722,A
279734,A
279746,A
279900,A
279901,B
279912,B
279984,A
279991,B
280004,B
280019,A
280033,A
280034,A
280036,A
280042,A
280083,B
280158,A
280175,A
280185,B
280192,B
280198,B
280253,A
280258,A
280262,B
280271,A
280276,A
280341,B
280343,B
280381,A
280461,A
280465,A
280466,A
280468,A
280486,A
280511,A
280730,B
280732,B
280742,B
280745,A
280747,A
280752,A
280754,A
280755,A
280779,B
280894,B
280898,B
281093,A
281171,B
281270,A
281360,A
281398,A
281400,B
281457,B
281473,A
281474,B
281484,B
281486,A
281487,A
281667,A
281736,B
281772,A
281785,B
281867,A
281868,B
281875,A
281880,B
281956,B
282045,B
282076,B
282256,A
282263,B
282266,A
282267,A
282269,B
282275,A
282283,B
282289,B
282296,A
282299,B
282315,A
282352,A
282370,A
282405,B
282410,B
282427,B
282432,B
282507,A
282521,A
282527,B
282579,A
282588,A
282632,A
282640,B
282643,B
282651,A
282655,A
282662,B
282720,B
282746,A
282761,B
282771,A
282775,A
282842,B
283105,B
283280,A
283286,B
283365,B
283423,B
283433,B
283442,B
283451,A
283454,A
283478,A
283537,A
283544,B
283563,B
283570,A
283578,A
283607,A
283673,A
283674,B
283679,A
283685,B
283689,B
283691,A
283769,A
283779,A
283782,B
283785,B
283787,A
284083,B
284092,B
284098,A
284239,A
284248,B
284249,B
284254,B
284259,B
284264,B
284265,A
284271,B
284273,B
